Date,Taluk,Population,Density,Disease,Cases,Recoveries,Deaths,R0,Temperature,Humidity,Rainfall,Hospital Capacity,ICU Beds,Ventilators,Daily Tests,Vaccination Rate,Avg Income,Below Poverty Line,Air Quality Index,Waterborne Cases,Income,Poverty Rate,Latitude,Longitude,Mobility Index
2025-02-10,Dharmapuri,693254,1078.33,Tuberculosis,199,189,3,1.76,27.09,51.08,77.53,246,87,38,1229,0.86,467877,6646,97,45,467877,0.96,12.2691,78.05848,0.46
2025-02-11,Dharmapuri,595344,717.44,COVID-19,309,302,4,1.42,34.66,79.17,111.76,642,38,8,818,0.66,263428,22478,74,15,263428,3.78,10.56185,79.84872,0.73
2025-02-11,Dharmapuri,150180,2008.66,Dengue,341,337,1,1.63,33.17,88.23,67.36,897,11,33,685,0.67,370938,37417,199,45,370938,24.91,12.11384,76.92129,0.36
2025-02-11,Dharmapuri,372536,1076.57,Cholera,321,316,4,1.98,37.78,52.5,77.8,109,41,29,317,0.59,195194,35754,141,23,195194,9.6,13.40142,80.2155,0.33
2025-02-11,Dharmapuri,517862,2143.82,Typhoid,222,211,3,1.93,33.94,81.96,31.58,565,85,48,1582,0.31,483304,26706,182,3,483304,5.16,11.39839,78.14812,0.33
2025-02-11,Dharmapuri,443555,2369.75,Influenza,179,172,2,1.84,35.37,42.69,13.43,641,50,21,233,0.33,281116,6250,128,6,281116,1.41,12.81347,77.6379,0.49
2025-02-11,Dharmapuri,194023,763.42,Malaria,166,161,2,1.88,37.76,70.33,77.39,456,7,22,1144,0.7,205672,24644,128,22,205672,12.7,12.96411,76.68261,0.82
2025-02-11,Dharmapuri,885545,931.89,Hepatitis A,79,76,0,0.95,35.95,42.34,18.25,670,48,33,161,0.39,391711,37542,181,46,391711,4.24,11.58483,79.57518,0.92
2025-02-11,Dharmapuri,910967,2756.11,H1N1,211,205,3,1.82,32.19,73.0,140.42,260,84,34,1441,0.8,333994,23079,190,15,333994,2.53,12.05149,76.4553,0.41
2025-02-11,Dharmapuri,271039,524.35,Tuberculosis,114,112,0,1.03,38.1,83.55,96.33,850,92,47,1170,0.54,218243,4191,190,8,218243,1.55,9.12776,78.01343,0.72
2025-02-12,Dharmapuri,245916,2311.38,COVID-19,339,329,6,2.31,36.97,46.28,67.68,379,32,11,152,0.59,284089,25852,160,40,284089,10.51,8.72403,80.42857,0.84
2025-02-12,Dharmapuri,391019,2823.93,Dengue,249,243,3,2.05,36.43,78.93,191.83,764,88,39,139,0.94,131265,18648,120,11,131265,4.77,8.91431,76.75873,0.56
2025-02-12,Dharmapuri,67038,2009.25,Cholera,260,249,3,2.08,30.75,75.31,45.74,659,21,22,1911,0.77,303594,46266,183,7,303594,69.01,10.65146,76.50399,0.85
2025-02-12,Dharmapuri,70954,753.48,Typhoid,313,303,3,1.49,26.67,47.01,31.78,506,16,41,298,0.36,279385,14156,53,32,279385,19.95,11.4732,78.08893,0.37
2025-02-12,Dharmapuri,966129,1283.54,Influenza,215,207,1,1.99,38.51,41.07,86.46,707,62,26,763,0.7,145978,39080,93,27,145978,4.05,8.34251,78.62898,0.35
2025-02-12,Dharmapuri,168066,2513.13,Malaria,107,100,1,1.75,34.53,87.42,160.21,51,35,39,402,0.79,333310,29724,124,16,333310,17.69,8.83751,77.85368,0.44
2025-02-12,Dharmapuri,831498,1335.39,Hepatitis A,139,130,1,2.15,35.45,52.64,110.94,132,17,42,664,0.69,431132,42494,66,43,431132,5.11,13.08247,78.62605,0.35
2025-02-12,Dharmapuri,342587,1806.43,H1N1,97,93,0,1.04,32.52,43.7,115.33,821,89,46,547,0.89,145989,15572,168,32,145989,4.55,9.14048,78.90189,0.85
2025-02-12,Dharmapuri,207090,2517.75,Tuberculosis,223,216,1,1.56,37.79,47.73,62.47,780,11,14,514,0.68,355248,3673,182,15,355248,1.77,13.48508,76.44377,0.87
2025-02-13,Dharmapuri,653007,823.71,COVID-19,192,182,3,1.26,36.24,44.42,60.68,127,98,34,1489,0.52,469743,19328,109,4,469743,2.96,11.48662,78.24058,0.8
2025-02-13,Dharmapuri,612406,662.81,Dengue,168,156,3,0.89,37.28,79.35,103.64,566,59,10,1633,0.4,114635,2022,79,43,114635,0.33,8.057,78.09292,0.24
2025-02-13,Dharmapuri,268169,2488.53,Cholera,283,269,5,1.43,36.58,47.62,165.99,505,27,10,444,0.53,140939,30796,90,23,140939,11.48,10.47507,77.4202,0.56
2025-02-13,Dharmapuri,433149,1665.45,Typhoid,93,86,1,0.84,38.46,89.86,104.4,495,44,18,1282,0.87,191316,42260,85,4,191316,9.76,8.41463,79.66097,0.78
2025-02-13,Dharmapuri,329581,2143.5,Influenza,238,232,3,2.19,29.75,42.5,69.83,514,85,15,599,0.93,114984,39505,104,43,114984,11.99,13.13008,77.25185,0.61
2025-02-13,Dharmapuri,530213,2473.51,Malaria,157,152,2,1.37,35.73,54.24,106.62,521,47,16,1398,0.45,243747,24369,164,46,243747,4.6,12.59707,76.02141,0.79
2025-02-13,Dharmapuri,123970,2498.55,Hepatitis A,217,214,2,2.26,39.7,83.39,27.32,460,54,16,1644,0.52,110688,13650,72,23,110688,11.01,8.46432,78.94886,0.78
2025-02-13,Dharmapuri,515884,2012.88,H1N1,289,281,5,2.03,36.04,79.26,111.52,940,31,7,412,0.95,310567,22003,152,37,310567,4.27,8.74644,78.95944,0.99
2025-02-13,Dharmapuri,912914,1166.02,Tuberculosis,233,231,2,2.43,38.34,80.19,84.61,761,69,35,1208,0.77,98156,25173,80,4,98156,2.76,8.29514,77.24177,0.56
2025-02-14,Dharmapuri,696913,2388.47,COVID-19,373,366,2,1.99,32.15,52.9,127.54,844,23,47,1137,0.87,223158,16230,189,40,223158,2.33,8.17956,79.19776,0.77
2025-02-14,Dharmapuri,808098,562.14,Dengue,255,251,2,1.89,34.57,76.02,177.96,279,12,9,1180,0.95,435130,27519,85,20,435130,3.41,8.84472,79.89281,0.29
2025-02-14,Dharmapuri,987632,1792.37,Cholera,154,145,2,1.5,34.79,69.43,129.65,607,34,12,502,0.32,212111,49095,152,45,212111,4.97,11.02622,76.04803,0.25
2025-02-14,Dharmapuri,291152,2319.9,Typhoid,298,296,2,2.44,27.31,75.49,186.74,424,98,24,761,0.51,425715,47220,199,45,425715,16.22,12.71414,76.08441,0.27
2025-02-14,Dharmapuri,154423,2439.48,Influenza,94,90,0,0.81,39.8,68.71,92.7,455,77,12,292,0.73,496175,10653,179,11,496175,6.9,10.89186,76.57199,0.23
2025-02-14,Dharmapuri,637785,1479.62,Malaria,50,46,0,1.0,29.15,49.1,51.72,966,62,12,1966,0.87,446328,12829,170,21,446328,2.01,11.83951,76.21049,0.43
2025-02-14,Dharmapuri,699068,1164.77,Hepatitis A,154,148,1,2.44,39.34,71.38,155.52,234,26,7,155,0.94,188667,30905,121,19,188667,4.42,11.79913,77.48333,0.79
2025-02-14,Dharmapuri,311155,2234.18,H1N1,254,243,2,1.62,26.04,45.77,160.88,219,70,15,1435,0.93,393180,31575,176,14,393180,10.15,12.83635,76.82013,0.57
2025-02-14,Dharmapuri,290024,2225.13,Tuberculosis,268,260,2,1.81,26.18,85.19,135.82,141,38,38,1518,0.37,250743,37127,85,42,250743,12.8,9.45293,77.36631,0.29
2025-02-15,Dharmapuri,695158,1355.96,COVID-19,133,130,2,1.3,30.2,86.42,96.49,611,58,13,276,0.67,209083,43253,78,45,209083,6.22,9.97736,80.37244,0.61
2025-02-15,Dharmapuri,370874,2617.88,Dengue,321,310,4,1.5,39.02,87.9,40.28,449,27,31,948,0.8,238604,27998,180,26,238604,7.55,11.6609,79.11987,0.6
2025-02-15,Dharmapuri,528868,2117.11,Cholera,251,242,1,1.76,39.68,49.81,72.05,328,6,37,173,0.41,484914,21370,101,31,484914,4.04,8.6027,76.73638,0.33
2025-02-15,Dharmapuri,681838,1663.83,Typhoid,172,163,0,1.11,36.6,79.79,123.37,985,59,46,779,0.43,260849,20697,72,17,260849,3.04,8.05164,77.83593,0.45
2025-02-15,Dharmapuri,877309,2570.89,Influenza,76,66,1,0.9,31.55,85.07,36.56,978,14,10,328,0.75,116132,16791,197,31,116132,1.91,8.6779,77.33876,0.67
2025-02-15,Dharmapuri,105476,1485.17,Malaria,186,175,2,2.25,31.77,63.32,174.33,313,15,22,489,0.33,143678,1645,140,3,143678,1.56,12.554,78.72428,0.32
2025-02-15,Dharmapuri,424037,1588.98,Hepatitis A,161,157,1,2.15,36.04,85.77,167.09,536,60,42,302,0.61,279512,7211,156,2,279512,1.7,12.68544,76.15088,0.82
2025-02-15,Dharmapuri,516309,786.76,H1N1,225,218,3,1.57,32.45,50.17,121.62,501,40,24,165,0.8,157305,48141,69,3,157305,9.32,11.99549,78.98356,0.77
2025-02-15,Dharmapuri,977110,1028.52,Tuberculosis,211,206,2,1.18,27.95,77.12,112.08,932,55,13,1387,0.49,384201,11184,143,26,384201,1.14,8.452,79.29852,0.82
2025-02-16,Dharmapuri,946065,2092.79,COVID-19,165,153,3,1.16,37.44,66.93,5.95,164,8,46,191,0.67,461423,20376,131,43,461423,2.15,8.3232,77.18196,0.63
2025-02-16,Dharmapuri,126383,777.42,Dengue,234,233,1,0.86,26.77,61.97,124.26,921,58,44,1026,0.32,211304,12380,79,36,211304,9.8,10.53616,79.13394,0.9
2025-02-16,Dharmapuri,859366,879.08,Cholera,262,258,4,1.85,34.4,66.11,173.44,237,51,41,1444,0.53,428205,41554,180,10,428205,4.84,13.48116,79.62208,0.36
2025-02-16,Dharmapuri,153840,1071.77,Typhoid,52,43,0,1.33,25.93,62.57,125.21,545,37,49,1226,0.85,218901,6330,185,1,218901,4.11,10.21262,76.41218,0.8
2025-02-16,Dharmapuri,87491,2966.1,Influenza,227,219,4,2.05,25.86,85.64,153.32,235,16,37,181,0.52,139345,38576,144,25,139345,44.09,10.54134,80.26749,0.72
2025-02-16,Dharmapuri,839984,1878.47,Malaria,155,150,2,1.59,26.38,46.84,149.23,375,83,6,228,0.88,97169,27549,112,30,97169,3.28,9.33728,78.00767,0.35
2025-02-16,Dharmapuri,899252,2023.26,Hepatitis A,147,145,0,2.28,32.84,53.2,101.53,585,69,13,1595,0.41,142202,10533,161,42,142202,1.17,10.44647,79.06398,0.77
2025-02-16,Dharmapuri,51265,2524.73,H1N1,309,304,3,2.44,37.04,88.92,120.73,79,72,14,1322,0.45,442153,39733,116,23,442153,77.51,9.54734,80.28216,0.75
2025-02-16,Dharmapuri,678225,1089.81,Tuberculosis,144,142,2,1.42,26.69,53.65,181.55,804,84,8,1265,0.58,153875,47095,124,19,153875,6.94,9.7872,80.02149,0.38
2025-02-17,Dharmapuri,909837,506.74,COVID-19,405,394,8,2.35,32.87,74.71,23.22,515,21,26,566,0.6,291743,5135,139,18,291743,0.56,11.29695,79.63578,0.68
2025-02-17,Dharmapuri,904384,2513.55,Dengue,321,313,2,1.82,28.87,86.05,108.18,181,47,10,492,0.61,167703,42826,151,37,167703,4.74,9.94588,76.09846,0.38
2025-02-17,Dharmapuri,169454,1520.47,Cholera,191,185,1,1.37,26.34,69.63,183.95,645,59,43,1796,0.51,353962,38888,174,8,353962,22.95,12.10621,80.27448,0.96
2025-02-17,Dharmapuri,138889,1605.12,Typhoid,207,204,3,1.72,28.19,58.77,4.41,894,10,11,105,0.88,413693,23255,71,6,413693,16.74,10.92584,78.45013,0.54
2025-02-17,Dharmapuri,470383,1930.87,Influenza,281,275,3,2.17,34.4,75.31,8.34,337,42,14,1475,0.53,241359,14270,61,49,241359,3.03,8.0675,79.88675,0.99
2025-02-17,Dharmapuri,974879,1368.55,Malaria,184,173,2,1.12,37.37,62.6,183.58,150,70,38,865,0.44,432487,15749,92,5,432487,1.62,11.93425,76.11762,0.51
2025-02-17,Dharmapuri,371001,1262.48,Hepatitis A,66,65,1,1.09,37.8,66.75,44.77,752,55,26,1002,0.38,384094,3633,71,9,384094,0.98,12.49879,76.70255,0.87
2025-02-17,Dharmapuri,734606,2092.23,H1N1,140,132,2,1.07,25.5,42.66,39.13,781,47,21,958,0.54,491928,9581,67,25,491928,1.3,12.06847,80.22756,1.0
2025-02-17,Dharmapuri,650719,1564.42,Tuberculosis,223,215,1,2.46,39.06,83.15,128.08,832,23,31,823,0.91,388773,19650,128,39,388773,3.02,8.83516,79.75811,0.27
2025-02-18,Dharmapuri,552337,2743.83,COVID-19,528,521,6,2.5,36.22,43.67,145.6,128,21,35,180,0.51,419095,31161,88,9,419095,5.64,12.25111,79.28275,0.92
2025-02-18,Dharmapuri,774826,1430.62,Dengue,154,145,1,1.77,37.11,40.88,145.61,969,75,35,1214,0.53,314723,33529,55,29,314723,4.33,8.78892,78.91915,0.22
2025-02-18,Dharmapuri,971374,2066.04,Cholera,208,202,2,1.52,33.19,56.03,0.71,180,70,48,1242,0.56,249617,26203,142,40,249617,2.7,11.50467,78.71793,0.32
2025-02-18,Dharmapuri,169913,1268.03,Typhoid,214,206,1,2.06,35.4,81.06,143.5,576,40,12,803,0.79,394851,11048,85,44,394851,6.5,8.71339,78.75461,0.89
2025-02-18,Dharmapuri,405818,644.13,Influenza,182,174,1,1.41,28.58,86.86,182.53,858,67,44,346,0.71,473828,23299,114,7,473828,5.74,13.40821,77.66177,0.61
2025-02-18,Dharmapuri,898642,1679.49,Malaria,58,49,0,1.03,25.56,82.83,15.74,897,7,39,1877,0.95,393236,14776,117,24,393236,1.64,8.21816,79.64392,0.22
2025-02-18,Dharmapuri,551104,2727.42,Hepatitis A,89,82,0,1.49,36.38,87.8,37.09,972,60,42,696,0.6,340020,33642,108,25,340020,6.1,11.1079,77.5562,0.27
2025-02-18,Dharmapuri,964864,1040.66,H1N1,248,237,4,1.27,26.1,66.24,82.81,234,61,41,599,0.52,493744,6997,102,3,493744,0.73,8.52556,77.98765,0.72
2025-02-18,Dharmapuri,601721,2183.92,Tuberculosis,246,240,4,2.39,26.91,54.57,185.88,772,27,35,1133,0.56,369930,16924,187,21,369930,2.81,8.67881,79.01216,0.61
2025-02-19,Dharmapuri,940502,2274.68,COVID-19,396,386,3,1.42,26.99,46.57,66.7,153,12,22,842,0.58,104061,23677,112,31,104061,2.52,13.1571,78.38708,0.41
2025-02-19,Dharmapuri,456647,916.08,Dengue,212,207,3,1.04,37.75,58.22,10.59,420,56,32,1477,0.93,157123,23467,103,6,157123,5.14,8.52396,79.27758,0.64
2025-02-19,Dharmapuri,240829,1273.86,Cholera,250,242,4,1.87,31.72,82.56,36.75,845,36,19,1559,0.51,365204,33919,59,12,365204,14.08,11.64878,77.40339,0.73
2025-02-19,Dharmapuri,931754,556.51,Typhoid,227,223,3,1.22,34.53,58.81,32.5,271,76,13,421,0.77,363612,6880,194,47,363612,0.74,13.42624,76.56126,0.99
2025-02-19,Dharmapuri,107002,734.89,Influenza,211,201,2,2.29,28.94,85.31,73.78,837,7,10,1502,0.43,140165,31687,72,37,140165,29.61,13.00922,80.09307,0.88
2025-02-19,Dharmapuri,248306,2956.18,Malaria,168,158,3,1.43,34.33,84.88,155.49,329,84,21,530,0.57,234064,5092,116,22,234064,2.05,9.74898,79.19481,0.83
2025-02-19,Dharmapuri,706333,2861.89,Hepatitis A,124,123,0,1.19,31.34,74.54,7.39,666,34,48,1120,0.67,399194,26719,144,19,399194,3.78,13.42038,77.85453,0.58
2025-02-19,Dharmapuri,540749,609.9,H1N1,366,356,4,2.19,27.23,53.93,9.52,934,61,36,741,0.31,303802,36858,149,18,303802,6.82,9.74817,80.39117,0.58
2025-02-19,Dharmapuri,181920,831.28,Tuberculosis,230,226,3,2.06,27.92,49.01,7.89,271,60,9,1347,0.47,345075,43077,146,34,345075,23.68,12.97297,76.81481,0.73
2025-02-20,Dharmapuri,513479,1320.82,COVID-19,225,217,3,0.94,31.87,40.02,150.92,889,36,12,1783,0.47,313282,10795,89,37,313282,2.1,11.81398,78.23599,0.61
2025-02-20,Dharmapuri,336470,2319.6,Dengue,310,302,4,2.31,33.82,89.7,47.05,68,99,39,1209,0.54,408092,22911,189,1,408092,6.81,9.90276,79.67709,0.92
2025-02-20,Dharmapuri,722923,2565.38,Cholera,322,315,2,2.21,31.56,88.67,171.09,312,45,6,787,0.65,177760,11631,125,32,177760,1.61,8.45825,79.86566,0.73
2025-02-20,Dharmapuri,389645,1768.44,Typhoid,369,365,4,2.39,37.18,57.02,87.62,926,93,27,1938,0.32,356400,49303,168,1,356400,12.65,10.49334,78.20854,0.45
2025-02-20,Dharmapuri,768925,2439.04,Influenza,253,244,4,2.23,29.4,41.47,78.88,730,86,47,1249,0.38,379510,21610,183,44,379510,2.81,13.08314,79.09641,0.68
2025-02-20,Dharmapuri,576309,2174.95,Malaria,169,163,0,2.09,33.88,55.38,144.84,807,12,15,570,0.71,95508,26724,150,29,95508,4.64,10.9919,76.00435,0.71
2025-02-20,Dharmapuri,861846,2215.01,Hepatitis A,157,147,2,2.26,38.26,86.61,19.62,98,36,37,1683,0.78,466226,14236,191,30,466226,1.65,11.07749,77.37574,0.67
2025-02-20,Dharmapuri,705465,1167.65,H1N1,248,236,3,1.83,30.14,53.52,99.48,816,91,17,1110,0.63,81210,3117,51,26,81210,0.44,8.51999,76.54131,0.37
2025-02-20,Dharmapuri,830788,1440.05,Tuberculosis,231,225,2,1.48,32.12,78.84,75.17,530,91,20,1167,0.43,457910,22754,192,8,457910,2.74,12.08626,78.44491,0.21
2025-02-21,Dharmapuri,599125,979.14,COVID-19,230,224,3,1.54,27.55,46.79,69.72,168,67,11,1531,0.81,262648,11191,156,1,262648,1.87,8.98749,79.89884,0.31
2025-02-21,Dharmapuri,393214,2125.28,Dengue,308,297,2,1.87,31.3,50.01,61.96,56,64,21,789,0.39,248653,5623,128,36,248653,1.43,11.68465,77.83792,0.74
2025-02-21,Dharmapuri,52334,828.99,Cholera,361,354,6,1.75,25.17,45.91,42.94,617,45,6,341,0.48,331844,35369,184,23,331844,67.58,13.47582,78.40953,0.79
2025-02-21,Dharmapuri,66135,1829.17,Typhoid,211,203,1,2.07,37.17,85.98,197.75,881,54,13,487,0.74,291954,8119,113,28,291954,12.28,13.26637,76.10494,0.89
2025-02-21,Dharmapuri,829347,2469.38,Influenza,238,227,4,1.84,27.59,67.9,78.0,526,16,11,992,0.62,261979,24020,68,42,261979,2.9,9.76398,77.06304,0.56
2025-02-21,Dharmapuri,210679,1073.33,Malaria,122,117,1,1.37,27.1,47.44,90.44,762,65,34,606,0.93,348194,14004,70,21,348194,6.65,12.41913,76.79709,0.56
2025-02-21,Dharmapuri,438173,2710.26,Hepatitis A,95,92,1,0.89,25.36,46.01,87.48,972,53,44,1642,0.54,101129,20251,143,10,101129,4.62,11.04653,80.13626,0.86
2025-02-21,Dharmapuri,756641,1971.31,H1N1,113,104,1,0.99,27.73,88.07,112.73,979,38,43,353,0.73,388958,48888,98,42,388958,6.46,11.32731,77.4185,0.85
2025-02-21,Dharmapuri,542147,977.06,Tuberculosis,95,87,1,0.95,35.96,47.82,28.79,481,34,30,285,0.87,250137,37631,129,33,250137,6.94,10.19414,77.28209,0.36
2025-02-22,Dharmapuri,651823,854.8,COVID-19,343,337,4,1.53,34.06,55.03,111.39,204,17,26,1101,0.38,356131,22007,56,27,356131,3.38,11.4949,78.40485,0.99
2025-02-22,Dharmapuri,500272,2026.03,Dengue,60,51,0,0.98,36.87,88.17,160.23,177,29,14,1859,0.94,230610,48976,99,33,230610,9.79,10.05266,80.20322,0.33
2025-02-22,Dharmapuri,558471,1650.64,Cholera,266,254,4,0.81,39.89,83.92,30.2,897,49,45,1110,0.39,197019,39489,77,32,197019,7.07,8.53948,76.49307,0.44
2025-02-22,Dharmapuri,507376,2995.7,Typhoid,106,105,0,0.86,26.36,83.61,50.36,998,80,47,670,0.66,449694,41453,132,41,449694,8.17,11.5144,79.80816,0.91
2025-02-22,Dharmapuri,421391,1283.21,Influenza,77,72,1,1.25,31.87,77.77,36.95,925,24,16,1388,0.79,355860,41863,160,45,355860,9.93,11.02943,79.03172,0.54
2025-02-22,Dharmapuri,744484,1528.53,Malaria,135,129,1,1.17,32.22,82.18,3.8,356,23,42,651,0.77,106604,18460,175,13,106604,2.48,11.50675,79.66678,0.83
2025-02-22,Dharmapuri,896819,2141.58,Hepatitis A,104,102,1,1.65,31.84,67.84,194.25,430,31,18,339,0.47,87790,39407,82,46,87790,4.39,9.32829,76.89114,0.31
2025-02-22,Dharmapuri,929097,1249.06,H1N1,331,322,3,2.05,38.16,68.05,155.8,303,27,26,1464,0.34,319410,48131,59,27,319410,5.18,12.14833,80.40473,0.28
2025-02-22,Dharmapuri,502542,1655.03,Tuberculosis,184,180,1,1.53,37.06,40.74,121.07,210,28,8,648,0.59,432513,17261,149,28,432513,3.43,13.08871,79.46562,0.97
2025-02-23,Dharmapuri,838642,2328.42,COVID-19,174,171,1,1.09,31.32,55.78,73.43,62,77,33,1701,0.84,384852,5729,75,8,384852,0.68,10.30812,79.09419,0.55
2025-02-23,Dharmapuri,160575,2258.81,Dengue,106,96,1,0.92,31.4,77.81,60.05,662,55,27,1989,0.72,455218,37535,131,32,455218,23.38,9.1872,77.00375,0.47
2025-02-23,Dharmapuri,461102,673.49,Cholera,209,203,1,2.02,33.46,55.4,95.19,750,79,38,304,0.94,97550,10815,61,11,97550,2.35,11.51089,76.0436,0.56
2025-02-23,Dharmapuri,291509,2072.11,Typhoid,193,192,1,1.5,39.21,53.25,40.69,638,77,19,797,0.61,412893,31482,64,47,412893,10.8,10.08652,79.94528,0.32
2025-02-23,Dharmapuri,794073,1940.56,Influenza,93,89,1,0.94,26.09,87.16,10.79,956,79,29,1390,0.9,186883,5140,69,38,186883,0.65,11.61156,79.32864,0.26
2025-02-23,Dharmapuri,245029,2882.97,Malaria,163,158,1,1.55,35.04,84.92,88.6,225,60,5,285,0.31,463923,12061,139,4,463923,4.92,9.70547,79.61101,0.36
2025-02-23,Dharmapuri,866640,1574.7,Hepatitis A,137,130,0,2.17,39.58,78.74,17.84,874,29,39,1818,0.75,176670,3802,143,20,176670,0.44,10.47873,77.13951,0.26
2025-02-23,Dharmapuri,917434,2711.97,H1N1,222,213,3,1.75,31.77,57.24,99.37,85,61,26,1226,0.89,422785,15932,105,24,422785,1.74,12.7383,79.32957,0.21
2025-02-23,Dharmapuri,979785,877.88,Tuberculosis,163,160,2,2.06,33.42,87.3,84.65,398,33,16,1999,0.74,363212,26121,136,35,363212,2.67,9.78251,78.05235,0.7
2025-02-24,Dharmapuri,100840,2175.08,COVID-19,309,296,5,2.04,31.43,40.75,104.63,494,22,37,1744,0.47,440894,14151,179,44,440894,14.03,12.58515,78.76673,0.47
2025-02-24,Dharmapuri,216922,2922.76,Dengue,150,148,1,0.88,26.58,73.82,59.08,495,28,26,264,0.55,93734,35651,162,17,93734,16.43,9.24952,78.6715,0.23
2025-02-24,Dharmapuri,422993,1129.0,Cholera,177,172,1,1.22,26.1,72.36,33.5,856,54,39,1915,0.57,145054,7717,54,43,145054,1.82,11.99899,79.89388,0.33
2025-02-24,Dharmapuri,572469,2743.07,Typhoid,213,211,2,1.92,25.2,48.52,105.03,867,20,19,1119,0.36,89576,5391,132,17,89576,0.94,9.2577,76.87284,0.34
2025-02-24,Dharmapuri,89845,1852.37,Influenza,193,189,2,1.09,37.71,54.66,159.24,62,92,45,1493,0.54,466144,24440,138,29,466144,27.2,11.41054,78.71858,0.98
2025-02-24,Dharmapuri,757268,2210.6,Malaria,118,111,2,1.55,26.31,67.86,180.75,788,87,9,1899,0.33,234712,44084,130,1,234712,5.82,10.34816,78.05175,0.64
2025-02-24,Dharmapuri,758302,536.91,Hepatitis A,150,147,1,1.78,25.72,64.48,154.85,639,99,47,1859,0.41,193856,7025,78,49,193856,0.93,12.76927,78.78896,0.66
2025-02-24,Dharmapuri,748718,1255.42,H1N1,194,187,2,1.36,29.89,62.18,130.67,443,93,48,579,0.89,377444,11349,53,41,377444,1.52,9.76913,76.24853,0.7
2025-02-24,Dharmapuri,127065,2116.1,Tuberculosis,157,153,2,1.73,29.42,78.82,196.32,577,21,7,788,0.38,284733,24591,180,15,284733,19.35,10.41157,77.74249,0.43
2025-02-25,Dharmapuri,122836,2680.14,COVID-19,356,348,1,2.41,28.65,62.23,156.13,159,11,33,854,0.67,361590,4300,164,30,361590,3.5,10.27205,76.95466,0.22
2025-02-25,Dharmapuri,252259,709.02,Dengue,427,416,4,2.4,36.21,60.44,164.0,485,43,28,1071,0.55,93447,18894,193,46,93447,7.49,8.30591,78.75065,0.29
2025-02-25,Dharmapuri,390204,1593.7,Cholera,298,288,2,2.1,30.52,68.34,84.77,398,57,9,1068,0.61,313705,19335,131,14,313705,4.96,11.24951,79.81816,0.6
2025-02-25,Dharmapuri,346575,645.15,Typhoid,265,254,2,1.63,28.83,48.87,30.6,750,96,8,1352,0.5,361140,43768,153,40,361140,12.63,12.00115,77.00697,0.87
2025-02-25,Dharmapuri,918322,1137.86,Influenza,175,167,1,1.37,37.09,49.32,2.75,658,93,32,634,0.49,215201,44061,158,44,215201,4.8,12.34047,77.10079,1.0
2025-02-25,Dharmapuri,653058,2849.01,Malaria,156,154,1,1.15,36.94,75.52,15.85,211,51,38,483,0.36,127284,46045,188,8,127284,7.05,12.14213,76.67572,0.65
2025-02-25,Dharmapuri,210552,1696.02,Hepatitis A,112,103,1,1.43,34.81,84.54,183.76,442,42,39,277,0.6,228681,24317,198,12,228681,11.55,8.30154,78.64053,0.84
2025-02-25,Dharmapuri,982034,1299.44,H1N1,241,228,4,0.98,33.98,73.45,123.42,454,80,23,1603,0.69,495532,20627,90,23,495532,2.1,12.55821,76.55934,0.52
2025-02-25,Dharmapuri,55250,2413.88,Tuberculosis,272,265,4,2.47,38.48,50.48,43.16,219,14,11,156,0.69,149234,36550,174,45,149234,66.15,12.78629,77.33279,0.92
2025-02-26,Dharmapuri,377360,1989.63,COVID-19,361,348,4,1.84,25.48,85.72,127.3,166,34,12,1773,0.46,293422,24248,174,9,293422,6.43,9.35566,77.83392,0.75
2025-02-26,Dharmapuri,690543,703.94,Dengue,458,443,7,2.22,38.16,86.87,20.28,186,12,9,944,0.34,413994,44067,82,4,413994,6.38,8.00841,78.31112,0.67
2025-02-26,Dharmapuri,135365,2017.16,Cholera,129,120,1,0.8,37.86,53.87,18.44,253,83,43,1820,0.91,223044,42747,127,42,223044,31.58,9.86634,77.32716,0.52
2025-02-26,Dharmapuri,741538,1227.81,Typhoid,131,131,0,1.9,33.38,76.52,121.9,973,86,34,1513,0.89,437671,31337,187,26,437671,4.23,12.06917,78.93087,0.23
2025-02-26,Dharmapuri,918697,2262.35,Influenza,213,206,2,1.81,28.34,50.43,54.42,439,19,16,310,0.33,477558,48641,181,43,477558,5.29,10.82298,80.16487,0.88
2025-02-26,Dharmapuri,406530,2591.63,Malaria,128,123,1,1.33,25.61,70.49,52.63,85,60,36,1613,0.89,231671,20510,130,43,231671,5.05,11.34536,76.10899,0.87
2025-02-26,Dharmapuri,536704,2104.26,Hepatitis A,66,63,1,1.17,38.81,71.54,87.51,802,83,38,1705,0.82,253106,7936,73,32,253106,1.48,8.79057,76.30883,0.91
2025-02-26,Dharmapuri,154680,1394.41,H1N1,99,94,1,0.94,26.3,48.13,178.02,905,8,25,1847,0.69,401217,45129,139,44,401217,29.18,9.30392,78.52411,0.61
2025-02-26,Dharmapuri,64914,913.81,Tuberculosis,239,235,2,1.93,28.97,82.98,61.48,665,21,40,1995,0.44,493113,16424,146,40,493113,25.3,8.7201,79.45563,0.76
2025-02-27,Dharmapuri,568566,1463.64,COVID-19,333,323,5,2.25,38.25,49.57,128.94,689,63,25,1271,0.79,351889,11703,155,47,351889,2.06,9.67869,78.2026,0.68
2025-02-27,Dharmapuri,146739,1188.85,Dengue,169,167,2,1.59,28.97,58.26,105.17,596,40,10,1211,0.84,430336,49287,162,8,430336,33.59,11.25146,79.44051,0.5
